customer_id,recency,frequency,monetary,log_recency,log_frequency,log_monetary,cluster_name
272,1,1.5966,955.3000000000004,0.6931471805599453,0.954202896944016,6.863071671355497,2
273,18,0.7143,403.0,2.9444389791664403,0.5390048340312983,6.0014148779611505,1
274,0,0.7227,532.6,0.0,0.5438928274701864,6.279646494601414,0
275,1,0.6723,404.25,0.6931471805599453,0.5141999244049401,6.004504160615785,2
276,5,1.1092,766.05,1.791759469228055,0.7463087286741776,6.642551988290783,2
277,7,0.6891,310.6000000000001,2.0794415416798357,0.5241958427041623,5.741720313996593,1
278,4,0.9832,605.5,1.6094379124341003,0.6847117017388437,6.407704728384105,2
279,7,1.0252,590.2,2.0794415416798357,0.705668461113617,6.382154369633992,1
280,1,1.0,697.25,0.6931471805599453,0.6931471805599453,6.548577204825286,2
281,1,1.2269,654.25,0.6931471805599453,0.800610483809474,6.485016842203516,2
282,2,1.0504,530.8999999999999,1.0986122886681098,0.7180348960677243,6.276455501748272,2
283,3,0.7731,522.5499999999998,1.3862943611198906,0.5727294270808059,6.260632536733471,2
284,7,0.8739,407.2999999999998,2.0794415416798357,0.6280218205994831,6.012002198325529,1
285,3,0.8319,527.2,1.3862943611198906,0.6053536796092763,6.269474999863032,2
286,3,0.8824,698.5999999999998,1.3862943611198906,0.6325475584310156,6.550508743144447,2
287,11,0.4874,222.59999999999997,2.4849066497880004,0.39702962928706276,5.409858741280944,1
288,1,0.7731,536.2999999999998,0.6931471805599453,0.5727294270808059,6.2865565977347755,2
289,8,0.7059,593.4,2.1972245773362196,0.5340928307043368,6.3875524934035495,1
290,5,0.4622,284.99999999999994,1.791759469228055,0.3799421508770785,5.655991810819852,1
291,0,0.7731,582.0500000000001,0.0,0.5727294270808059,6.368272945966342,0
292,23,0.3613,185.9,3.1780538303479458,0.30844012553629035,5.230573714461517,1
293,9,0.479,371.75,2.302585092994046,0.3913661837286628,5.920907953644848,1
294,1,0.8487,610.0500000000001,0.6931471805599453,0.6144826893762628,6.41517878888401,2
295,10,0.7227,330.30000000000007,2.3978952727983707,0.5438928274701864,5.80302430930585,1
296,4,0.5126,258.5,1.6094379124341003,0.41383002443979205,5.558756702605943,2
297,5,0.5294,458.5,1.791759469228055,0.42487550162798765,6.1301389417957415,1
298,9,0.7479,353.1,2.302585092994046,0.5584150673589038,5.869579359117858,1
299,7,0.6975,378.0,2.0794415416798357,0.5291565804507141,5.937536205082426,1
300,4,1.0336,550.7,1.6094379124341003,0.7098076214530525,6.313004420278385,2
301,6,1.1933,686.6000000000001,1.9459101490553132,0.7854072589852429,6.533207273508695,2
302,3,1.1681,724.7,1.3862943611198906,0.7738512079749079,6.587136706284092,2
303,12,0.3866,238.5,2.5649493574615367,0.32685470752625295,5.4785534168509695,1
304,6,0.5798,461.19999999999993,1.9459101490553132,0.4572982567481817,6.13599769784028,1
305,3,0.8319,574.0999999999999,1.3862943611198906,0.6053536796092763,6.354543938719709,2
306,17,0.8908,927.25,2.8903717578961645,0.6370000199369442,6.833301093057189,1
307,0,1.0252,579.6,0.0,0.705668461113617,6.36406205159053,0
308,12,0.6303,292.64999999999986,2.5649493574615367,0.48876404696347153,5.682388581968528,1
309,1,0.6639,366.5,0.6931471805599453,0.5091642444393245,5.906723318652891,2
310,3,0.5798,362.75,1.3862943611198906,0.4572982567481817,5.8964668184857025,2
311,1,1.1513,572.0000000000001,0.6931471805599453,0.7660723105745019,6.35088571671474,2
312,5,0.7899,346.30000000000007,1.791759469228055,0.5821597523703173,5.850188959750029,1
313,1,0.9832,671.4500000000002,0.6931471805599453,0.6847117017388437,6.510927759269558,2
314,3,0.7815,531.3000000000001,1.3862943611198906,0.5774557060637537,6.277207240178712,2
315,0,0.7731,586.8,0.0,0.5727294270808059,6.376386753984817,0
316,17,0.7227,360.5,2.8903717578961645,0.5438928274701864,5.890262041598819,1
317,2,1.0672,818.3000000000002,1.0986122886681098,0.7261950346061457,6.708450317147769,2
318,2,1.0588,602.8500000000003,1.0986122886681098,0.7221232887964624,6.403325822721385,2
319,9,2.0504,1282.100000000001,2.302585092994046,1.1152727295612168,7.157034303900973,2
320,3,1.916,1071.5500000000006,1.3862943611198906,1.0702128141464118,6.9777942697621125,2
321,0,0.7311,569.9000000000001,0.0,0.5487570446005468,6.347214062970214,0
322,2,1.0,819.4500000000004,1.0986122886681098,0.6931471805599453,6.70985297022116,2
323,4,1.1345,630.7,1.6094379124341003,0.7582324272158797,6.448414597904655,2
324,4,0.6807,457.5999999999999,1.6094379124341003,0.5192103733003838,6.128178370423804,2
325,5,1.1008,743.2500000000003,1.791759469228055,0.7423182245663947,6.612376999895886,2
326,4,0.8151,578.8000000000002,1.6094379124341003,0.5961405626177949,6.3626832164875555,2
327,5,0.7731,558.0999999999999,1.791759469228055,0.5727294270808059,6.326328348032599,1
328,3,1.3613,1242.3,1.3862943611198906,0.8592123148343771,7.125524413958892,2
329,1,1.1933,743.3500000000001,0.6931471805599453,0.7854072589852429,6.6125113543230665,2
330,2,1.0756,665.75,1.0986122886681098,0.7302502685114475,6.502415163062124,2
331,5,0.8571,492.25,1.791759469228055,0.6190161312168702,6.201016144902725,2
332,5,0.7815,593.0000000000002,1.791759469228055,0.5774557060637537,6.386879319362645,1
333,2,0.605,276.74999999999994,1.0986122886681098,0.4731237565819792,5.6267214285197396,2
334,8,0.4874,223.0,2.1972245773362196,0.39702962928706276,5.4116460518550396,1
335,8,1.1513,590.1999999999999,2.1972245773362196,0.7660723105745019,6.382154369633992,1
336,1,0.9748,573.25,0.6931471805599453,0.6804671274025708,6.353064841569208,2
